93832,v,0.591838,-0.200273,4.764709
93833,v,0.593539,-0.206465,4.784255
93834,v,0.561069,-0.202602,4.774609
93835,v,0.64273,-0.217887,4.790482
93836,v,0.448601,-0.307236,4.793904
93837,v,0.447826,-0.28932,4.79134
93838,v,0.462083,-0.288869,4.794316
93839,v,0.274669,-0.240761,4.752434
93840,v,0.250675,-0.251494,4.747535
93841,v,0.252035,-0.228095,4.742314
93842,v,0.441362,-0.231074,4.786853
93843,v,0.437813,-0.244977,4.78785
93844,v,0.427018,-0.24202,4.791025
93845,v,0.417815,-0.257309,4.786528
93846,v,0.239299,-0.202247,4.726385
93847,v,0.260115,-0.210044,4.740819
93848,v,0.229165,-0.217975,4.73156
93849,v,0.041518,-0.309418,4.709907
93850,v,0.041393,-0.318289,4.715153
93851,v,0.031458,-0.308903,4.709844
93852,v,0.154231,-0.212315,4.703524
93853,v,0.138685,-0.205752,4.69641
93854,v,0.141779,-0.20192,4.693619
93855,v,0.189273,-0.217101,4.716021
93856,v,0.195824,-0.203569,4.708865
93857,v,0.21109,-0.206159,4.717691
93858,v,0.138981,-0.384531,4.811311
93859,v,0.13183,-0.397644,4.854748
93860,v,0.117041,-0.394711,4.833112
93861,v,0.106154,-0.395791,4.836501
93862,v,0.036472,-0.32625,4.719415
93863,v,0.033995,-0.331791,4.72277
93864,v,0.021371,-0.322857,4.716144
93865,v,0.115616,-0.263716,4.718549
93866,v,0.125352,-0.265729,4.720709
93867,v,0.111186,-0.270173,4.720239
93868,v,0.124919,-0.285163,4.725795
93869,v,0.013194,-0.348763,4.726411
93870,v,0.024767,-0.344609,4.724182
93871,v,0.027131,-0.349977,4.726189
93872,v,0.401996,-0.288251,4.77956
93873,v,0.421806,-0.303161,4.785453
93874,v,0.396916,-0.308214,4.779905
93875,v,0.56402,-0.235934,4.793338
93876,v,0.566252,-0.221317,4.791102
93877,v,0.584919,-0.236307,4.795941
93878,v,0.174216,-0.202662,4.703774
93879,v,0.223692,-0.328974,4.751873
93880,v,0.208181,-0.357544,4.77074
93881,v,0.19634,-0.336462,4.754893
93882,v,0.237519,-0.34167,4.75462
93883,v,0.175922,-0.261566,4.727869
93884,v,0.191407,-0.241197,4.727056
93885,v,0.203763,-0.262451,4.7351
93886,v,0.166285,-0.231271,4.715311
93887,v,0.552382,-0.249164,4.791253
93888,v,0.562102,-0.258199,4.7896
93889,v,0.547736,-0.262241,4.792953
93890,v,0.564521,-0.274208,4.794518
93891,v,0.357778,-0.242631,4.772321
93892,v,0.364795,-0.218798,4.776751
93893,v,0.380116,-0.240578,4.777584
93894,v,0.189513,-0.313671,4.74565
93895,v,0.179401,-0.286479,4.734041
93896,v,0.201035,-0.294493,4.739782
93897,v,0.192773,-0.278336,4.73539
93898,v,0.215373,-0.263834,4.739979
93899,v,0.220308,-0.280769,4.742162
93900,v,0.054874,-0.250053,4.703293
93901,v,0.027599,-0.253475,4.696108
93902,v,0.042043,-0.239281,4.690318
93903,v,0.036102,-0.25899,4.704297
93904,v,0.085069,-0.2251,4.69847
93905,v,0.084051,-0.237485,4.703603
93906,v,0.064273,-0.230361,4.69288
93907,v,0.022009,-0.26393,4.704074
93908,v,0.192017,-0.201808,4.710132
93909,v,0.381378,-0.35622,4.799836
93910,v,0.370435,-0.361277,4.800361
93911,v,0.362003,-0.352247,4.794236
93912,v,0.129328,-0.304114,4.73191
93913,v,0.109671,-0.293625,4.72537
93914,v,0.105689,-0.305745,4.727855
93915,v,0.42425,-0.224122,4.787116
93916,v,0.411119,-0.238959,4.788099
93917,v,0.415249,-0.329955,4.787162
93918,v,0.431026,-0.320172,4.790068
93919,v,0.147395,-0.311905,4.737383
93920,v,0.137402,-0.317997,4.738109
93921,v,0.120856,-0.317046,4.734291
93922,v,0.275344,-0.218855,4.749081
93923,v,0.317685,-0.291651,4.764599
93924,v,0.331597,-0.265743,4.767842
93925,v,0.336808,-0.291266,4.769709
93926,v,0.185738,-0.327008,4.75274
93927,v,0.357881,-0.296415,4.772503
93928,v,0.35207,-0.281279,4.772033
93929,v,0.376555,-0.291075,4.774925
93930,v,0.09243,-0.211198,4.690149
