93815,v,-0.205788,-0.291244,1.053343
93816,v,-0.246032,-0.281652,1.053872
93817,v,-0.238631,-0.300689,1.099947
93818,v,-0.181355,-0.299888,1.069851
93819,v,-0.204174,-0.297963,1.081053
93820,v,-0.185612,-0.307231,1.087565
93821,v,-0.173119,-0.298125,1.043774
93822,v,-0.168401,-0.287565,1.010455
93823,v,-0.143211,-0.303588,1.041999
93824,v,-0.159129,-0.308817,1.078925
93825,v,-0.120892,-0.31826,1.072697
93826,v,-0.178505,-0.306159,1.08533
93827,v,-0.219737,-0.27747,1.018212
93828,v,-0.226601,-0.281151,1.044884
93829,v,-0.237981,-0.276677,1.037936
93830,v,-0.260268,-0.274037,1.034517
93831,v,-0.27951,-0.274555,1.042892
106902,v,-0.178851,-0.257994,0.981578
106903,v,-0.173526,-0.261297,0.973328
106904,v,-0.180836,-0.2564,0.977893
106905,v,-0.124149,-0.303715,1.017901
106906,v,-0.134033,-0.303442,1.012247
106907,v,-0.180196,-0.264209,0.986551
106908,v,-0.18502,-0.268485,0.981487
106909,v,-0.173383,-0.273739,0.989072
106910,v,-0.170388,-0.268169,0.974586
106911,v,-0.271312,-0.267275,1.000717
106912,v,-0.249931,-0.26718,1.001091
106913,v,-0.186594,-0.25957,0.983773
106914,v,-0.153812,-0.285084,0.995161
106915,v,-0.130596,-0.292769,0.995273
106916,v,-0.149483,-0.276242,0.990073
106917,v,-0.166909,-0.278598,0.994486
106918,v,-0.119665,-0.303204,1.005448
106919,v,-0.113621,-0.301359,1.001957
106920,v,-0.104311,-0.291861,1.000993
106921,v,-0.1861,-0.26093,0.983355
106922,v,-0.189046,-0.259448,0.984214
106923,v,-0.163582,-0.272904,0.994925
106924,v,-0.194705,-0.276128,0.994092
106925,v,-0.170275,-0.270935,0.994401
106926,v,-0.186011,-0.257874,0.981882
106927,v,-0.17514,-0.269276,0.990947
106928,v,-0.170946,-0.265731,0.991006
106929,v,-0.169808,-0.26986,0.996697
106930,v,-0.160336,-0.269746,0.991504
106931,v,-0.185797,-0.255596,0.979089
106932,v,-0.158317,-0.264645,0.980448
106933,v,-0.171953,-0.272956,0.992531
106934,v,-0.156974,-0.268844,0.988434
106935,v,-0.221882,-0.270072,0.990439
106936,v,-0.239042,-0.265611,0.990154
106937,v,-0.246842,-0.263629,0.992363
106938,v,-0.242368,-0.265865,0.999286
106939,v,-0.231154,-0.270708,1.00314
106940,v,-0.245897,-0.269596,1.013108
106941,v,-0.244086,-0.273133,1.031114
123486,v,-0.077647,-0.299604,1.025349
123487,v,-0.106619,-0.299466,1.041206
123488,v,-0.115221,-0.301643,1.039816
123492,v,-0.044643,-0.331662,1.067489
134973,v,-0.305752,-0.301457,1.109646
134974,v,-0.309704,-0.279669,1.06343
134975,v,-0.322437,-0.273889,1.057396
134976,v,-0.328002,-0.305513,1.119379
145410,v,-0.115074,-0.287431,0.983778
145411,v,-0.082907,-0.288279,1.013341
145412,v,-0.06645,-0.288054,1.016384
145413,v,-0.064467,-0.28857,1.016812
145414,v,-0.06569,-0.292157,1.018848
145415,v,-0.120359,-0.290667,0.988112
145416,v,-0.070221,-0.287498,1.017617
145417,v,-0.097195,-0.284937,1.008295
145418,v,-0.153261,-0.267069,0.965966
145419,v,-0.145998,-0.262619,0.968714
145420,v,-0.139018,-0.278153,0.978294
145421,v,-0.160348,-0.262973,0.967898
181170,v,-0.252551,-0.264735,1.002741
181171,v,-0.254098,-0.260347,0.997972
181172,v,-0.248168,-0.26308,0.998995
181173,v,-0.256887,-0.262684,0.992729
181174,v,-0.25622,-0.270381,1.025695
181175,v,-0.252907,-0.270851,1.029217
181176,v,-0.259239,-0.262479,0.996326
181177,v,-0.252281,-0.273288,1.038845
181178,v,-0.248434,-0.264374,0.999751
181179,v,-0.250781,-0.263119,1.002016
181180,v,-0.256956,-0.263876,0.993493
199365,v,-0.088099,-0.288253,1.023779
199366,v,-0.114624,-0.288563,1.050446
199367,v,-0.103628,-0.287884,1.038664
199368,v,-0.112874,-0.285013,1.045599
199369,v,-0.113212,-0.28779,1.047409
199370,v,-0.108746,-0.286612,1.040356
200040,v,-0.325118,-0.263172,1.023862
200041,v,-0.302159,-0.261874,1.014461
200042,v,-0.299174,-0.257904,1.00392
200043,v,-0.312254,-0.271767,1.039748
206763,v,-0.325347,-0.270362,1.042904
221058,v,-0.118665,-0.289567,1.04956
221059,v,-0.116682,-0.285277,1.050985
222746,v,-0.106128,-0.287907,1.007789
236516,v,-0.095266,-0.280897,1.01617
236517,v,-0.106345,-0.283336,1.029917
244175,v,-0.113193,-0.285174,1.022901
244176,v,-0.116719,-0.293491,1.035568
244177,v,-0.125128,-0.301124,1.027521
244178,v,-0.10997,-0.281708,1.015852
244179,v,-0.115956,-0.290921,1.017901
244180,v,-0.113446,-0.284922,1.016514
244181,v,-0.108047,-0.279723,1.020238
244182,v,-0.116858,-0.302082,1.008745
244183,v,-0.119684,-0.298938,1.01418
244184,v,-0.116554,-0.298238,1.011715
244185,v,-0.111731,-0.295673,1.006794
257742,v,-0.270799,-0.335886,1.221234
264066,v,-0.102532,-0.280564,1.012598
276300,v,-0.12807,-0.30065,1.037131
276301,v,-0.126074,-0.3058,1.042112
281332,v,-0.105172,-0.280033,1.017703
300448,v,-0.062077,-0.285742,1.015959
300809,v,-0.255709,-0.260843,0.995503
300810,v,-0.257896,-0.261084,1.000868
300811,v,-0.258869,-0.262202,1.002783
300812,v,-0.258502,-0.261974,1.003592
300813,v,-0.253783,-0.261744,1.002187
