116150,v,0.94537,0.330119,1.041682
116151,v,0.944885,0.331079,1.023073
116152,v,0.950075,0.328629,1.032441
116159,v,0.833749,0.334044,1.081789
116161,v,0.907194,0.333831,1.077749
116162,v,0.922242,0.334381,1.070498
116163,v,0.923107,0.33372,1.084297
116164,v,0.918958,0.336849,1.04822
116165,v,0.894994,0.33541,1.06618
116166,v,0.911939,0.331795,1.093882
116167,v,0.916899,0.331795,1.088739
116170,v,0.938207,0.331448,1.054922
116171,v,0.948454,0.328624,1.054381
116172,v,0.949226,0.327908,1.049708
116173,v,0.949016,0.328295,1.051411
116174,v,0.935177,0.334188,1.073691
116175,v,0.950597,0.326756,1.044348
116176,v,0.852326,0.333167,1.077608
116177,v,0.869552,0.335439,1.063655
116178,v,0.866069,0.333611,1.08112
116179,v,0.85538,0.33425,1.065614
116183,v,0.898758,0.333581,1.082003
116184,v,0.899872,0.331862,1.093724
116185,v,0.882489,0.333053,1.083785
116186,v,0.857531,0.331899,1.101568
116187,v,0.938556,0.333963,1.014832
116188,v,0.929795,0.336121,1.011659
116189,v,0.936828,0.334943,1.005906
116190,v,0.932586,0.335901,1.003614
116191,v,0.87543,0.334803,1.074102
116193,v,0.93877,0.333129,1.002961
116195,v,0.905615,0.338906,1.001665
116196,v,0.916865,0.337439,1.013645
116197,v,0.889461,0.337557,1.037083
116198,v,0.848038,0.336983,1.035068
116199,v,0.925603,0.338025,0.993844
116200,v,0.931691,0.335495,0.984206
116201,v,0.934305,0.335066,1.042783
116202,v,0.937409,0.33362,1.032926
116203,v,0.87416,0.340107,1.002066
116204,v,0.92564,0.336497,1.027539
116205,v,0.937389,0.333368,1.024968
116206,v,0.896882,0.334559,1.077181
116207,v,0.930098,0.336931,1.036181
116208,v,0.907999,0.34173,0.972839
116209,v,0.926115,0.337342,1.039426
