213422,v,-0.655923,0.150124,4.62968
213423,v,-0.658007,0.104724,4.632514
213424,v,-0.655135,0.158309,4.623645
213425,v,-0.642445,0.116096,4.618286
231771,v,-0.675429,-0.167713,4.565614
231772,v,-0.679798,-0.190037,4.573572
231773,v,-0.683736,-0.158921,4.571705
231774,v,-0.629161,-0.01635,4.616193
231775,v,-0.655754,0.033417,4.626999
231776,v,-0.617988,-0.114342,4.586052
231777,v,-0.637315,-0.085453,4.597679
231778,v,-0.595465,-0.105065,4.592776
231779,v,-0.628188,-0.100545,4.58157
231780,v,-0.69458,-0.119507,4.628856
231781,v,-0.73262,-0.141585,4.685572
231782,v,-0.716512,-0.11824,4.669133
231783,v,-0.675417,-0.124714,4.586644
231784,v,-0.707209,-0.158413,4.605483
231785,v,-0.497854,-0.317856,4.624362
231786,v,-0.492887,-0.302797,4.626967
231787,v,-0.535344,-0.317514,4.614786
231788,v,-0.711222,-0.268794,4.566592
231789,v,-0.715283,-0.248614,4.567651
231790,v,-0.68299,-0.255123,4.569282
231791,v,-0.666573,-0.216303,4.574019
231792,v,-0.703861,-0.210288,4.580617
231793,v,-0.633857,-0.128971,4.575322
231794,v,-0.634923,-0.107233,4.577711
231795,v,-0.580499,-0.282291,4.594602
231796,v,-0.585252,-0.25278,4.588416
231797,v,-0.567865,-0.258527,4.59457
231798,v,-0.599187,-0.304248,4.598159
231799,v,-0.573751,-0.308159,4.604874
231800,v,-0.608762,-0.311212,4.606635
231801,v,-0.549061,-0.27696,4.603578
231802,v,-0.628076,-0.275256,4.588785
231803,v,-0.615741,-0.26042,4.583612
231804,v,-0.607105,-0.278524,4.588941
231805,v,-0.732191,-0.23578,4.571079
231806,v,-0.721617,-0.224786,4.575101
231807,v,-0.691958,-0.230556,4.57192
231808,v,-0.600265,-0.255184,4.584525
231809,v,-0.655007,0.068926,4.61555
231810,v,-0.554269,-0.215382,4.602012
231811,v,-0.526215,-0.20639,4.606176
231812,v,-0.540936,-0.216178,4.606109
231813,v,-0.484943,-0.173002,4.607955
231814,v,-0.488895,-0.197969,4.610937
231815,v,-0.502237,-0.17778,4.60807
231816,v,-0.529019,-0.15214,4.60127
231817,v,-0.659861,-0.043843,4.622674
231818,v,-0.710022,-0.088445,4.683664
231819,v,-0.569782,-0.176499,4.595085
231820,v,-0.56916,-0.1882,4.595288
231821,v,-0.557062,-0.100921,4.596804
231822,v,-0.616325,-0.296728,4.595539
231823,v,-0.59807,-0.291393,4.595261
231824,v,-0.487607,-0.220108,4.616091
231825,v,-0.506588,-0.140989,4.604785
231826,v,-0.507719,-0.139522,4.602848
231827,v,-0.706367,-0.287516,4.575423
231828,v,-0.691014,-0.277038,4.573767
231829,v,-0.692001,-0.293481,4.584416
231830,v,-0.638009,-0.099893,4.575349
231831,v,-0.700886,-0.185812,4.58253
231832,v,-0.724366,-0.269309,4.567955
231833,v,-0.718068,-0.287478,4.573585
231834,v,-0.711377,-0.301113,4.583461
231835,v,-0.643006,-0.207071,4.575209
231836,v,-0.62174,-0.195453,4.57878
231837,v,-0.624193,-0.213659,4.577372
231838,v,-0.642966,-0.182885,4.573406
231839,v,-0.637064,-0.240137,4.577786
231840,v,-0.659179,-0.205763,4.572053
231841,v,-0.728697,-0.204269,4.596801
231842,v,-0.677843,-0.030614,4.629989
231843,v,-0.677881,-0.030518,4.643595
231844,v,-0.578724,-0.151887,4.592666
231845,v,-0.600755,-0.167596,4.587344
231846,v,-0.626383,-0.158105,4.579501
231847,v,-0.608397,-0.181915,4.583056
231848,v,-0.590041,-0.183408,4.588313
231849,v,-0.515836,-0.178161,4.605598
231850,v,-0.545425,-0.167589,4.601337
231851,v,-0.682334,-0.31097,4.596368
231852,v,-0.706214,-0.310521,4.593725
231853,v,-0.69929,-0.309748,4.595938
231854,v,-0.720456,-0.173682,4.610978
231855,v,-0.718721,-0.192574,4.599587
231856,v,-0.715232,-0.121466,4.66424
231857,v,-0.677542,-0.301615,4.59559
231858,v,-0.655892,-0.194793,4.572227
231859,v,-0.523058,-0.298265,4.615018
231860,v,-0.551307,-0.299511,4.607407
231861,v,-0.735222,-0.214513,4.59541
231862,v,-0.596288,-0.229524,4.584797
231863,v,-0.578302,-0.214712,4.592902
231864,v,-0.575559,-0.238575,4.592447
231865,v,-0.520449,-0.249994,4.613072
231866,v,-0.505495,-0.269027,4.618323
231867,v,-0.522336,-0.273046,4.61421
231868,v,-0.716848,-0.301167,4.586491
231869,v,-0.668928,-0.145116,4.563946
231870,v,-0.673548,-0.130239,4.568171
231871,v,-0.650585,-0.140534,4.567903
231872,v,-0.64694,-0.165193,4.571404
231873,v,-0.661168,-0.171343,4.566437
231874,v,-0.643542,-0.115056,4.571029
231875,v,-0.668179,0.107535,4.641291
231876,v,-0.649359,-0.301122,4.597594
231877,v,-0.562717,-0.201358,4.597865
231878,v,-0.504785,-0.306664,4.623667
231879,v,-0.489645,-0.298161,4.624667
231880,v,-0.503249,-0.289911,4.620398
231881,v,-0.543809,-0.231019,4.605601
231882,v,-0.557736,-0.248288,4.600365
231883,v,-0.561554,-0.229525,4.599035
231884,v,-0.535617,-0.255839,4.607492
231885,v,-0.581626,-0.195952,4.591109
231886,v,-0.599993,-0.200539,4.5848
231887,v,-0.614271,-0.214986,4.579865
231888,v,-0.666411,-0.277694,4.58377
231889,v,-0.495371,-0.257909,4.620691
231890,v,-0.652325,-0.117144,4.568775
231891,v,-0.579552,-0.119328,4.598085
231892,v,-0.682835,-0.006564,4.661561
231893,v,-0.480917,-0.280471,4.62302
